"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"11806" 18 "expt2" 5 "b" "4" "撞到了" "-" 375 0.5 "5" "headnoun1"
"11948" 18 "expt2" 1 "b" "4" "遇见了" "-" 1132 0.5 "5" "headnoun1"
"12114" 18 "expt2" 20 "a" "4" "很" "-" 1494 -0.5 "5" "headnoun1"
"12153" 18 "expt2" 13 "b" "4" "误导了" "-" 1086 0.5 "5" "headnoun1"
"12472" 18 "expt2" 9 "b" "4" "见到了" "-" 408 0.5 "5" "headnoun1"
"12622" 19 "expt2" 15 "a" "4" "低估了" "-" 725 -0.5 "5" "headnoun1"
"12755" 19 "expt2" 3 "a" "4" "很" "-" 409 -0.5 "5" "headnoun1"
"13011" 19 "expt2" 24 "b" "4" "找到了" "-" 2266 0.5 "5" "headnoun1"
"13047" 19 "expt2" 8 "b" "4" "怒骂着" "-" 1858 0.5 "5" "headnoun1"
"13071" 19 "expt2" 7 "a" "4" "问候着" "-" 635 -0.5 "5" "headnoun1"
"13146" 19 "expt2" 4 "b" "4" "看不起" "-" 5119 0.5 "5" "headnoun1"
"13170" 19 "expt2" 16 "b" "4" "赶走了" "-" 2402 0.5 "5" "headnoun1"
"13270" 19 "expt2" 11 "a" "4" "斥责了" "-" 1042 -0.5 "5" "headnoun1"
"13517" 19 "expt2" 23 "a" "4" "没" "-" 1451 -0.5 "5" "headnoun1"
"13582" 19 "expt2" 20 "b" "4" "很" "-" 499 0.5 "5" "headnoun1"
"13605" 19 "expt2" 12 "b" "4" "打伤了" "-" 572 0.5 "5" "headnoun1"
"13684" 19 "expt2" 19 "a" "4" "很" "-" 590 -0.5 "5" "headnoun1"
"13820" 2 "expt2" 24 "a" "4" "找到了" "-" 481 -0.5 "5" "headnoun1"
"13866" 2 "expt2" 16 "a" "4" "赶走了" "-" 363 -0.5 "5" "headnoun1"
"13985" 2 "expt2" 20 "a" "4" "很" "-" 391 -0.5 "5" "headnoun1"
"14010" 2 "expt2" 12 "a" "4" "打伤了" "-" 363 -0.5 "5" "headnoun1"
"14201" 2 "expt2" 21 "b" "4" "拜访了" "-" 408 0.5 "5" "headnoun1"
"14302" 2 "expt2" 5 "b" "4" "撞到了" "-" 363 0.5 "5" "headnoun1"
"14456" 2 "expt2" 4 "a" "4" "看不起" "-" 318 -0.5 "5" "headnoun1"
"14502" 2 "expt2" 8 "a" "4" "怒骂着" "-" 318 -0.5 "5" "headnoun1"
"14805" 2 "expt2" 17 "b" "4" "不" "-" 408 0.5 "5" "headnoun1"
"14889" 2 "expt2" 13 "b" "4" "误导了" "-" 228 0.5 "5" "headnoun1"
"14913" 2 "expt2" 1 "b" "4" "遇见了" "-" 273 0.5 "5" "headnoun1"
"14962" 2 "expt2" 9 "b" "4" "见到了" "-" 318 0.5 "5" "headnoun1"
"15148" 20 "expt2" 19 "b" "4" "很" "-" 499 0.5 "5" "headnoun1"
"15278" 20 "expt2" 3 "b" "4" "很" "-" 499 0.5 "5" "headnoun1"
"15312" 20 "expt2" 14 "a" "4" "逼疯了" "-" 590 -0.5 "5" "headnoun1"
"15330" 20 "expt2" 23 "b" "4" "没" "-" 454 0.5 "5" "headnoun1"
"15538" 20 "expt2" 18 "a" "4" "吵醒了" "-" 454 -0.5 "5" "headnoun1"
"15571" 20 "expt2" 6 "a" "4" "暗恋着" "-" 499 -0.5 "5" "headnoun1"
"15726" 20 "expt2" 11 "b" "4" "斥责了" "-" 454 0.5 "5" "headnoun1"
"15779" 20 "expt2" 7 "b" "4" "问候着" "-" 817 0.5 "5" "headnoun1"
"15960" 20 "expt2" 10 "a" "4" "招呼着" "-" 500 -0.5 "5" "headnoun1"
"16047" 20 "expt2" 22 "a" "4" "看到了" "-" 391 -0.5 "5" "headnoun1"
"16187" 20 "expt2" 2 "a" "4" "恨透了" "-" 454 -0.5 "5" "headnoun1"
"16237" 20 "expt2" 15 "b" "4" "低估了" "-" 404 0.5 "5" "headnoun1"
"16448" 21 "expt2" 10 "b" "4" "招呼着" "-" 1213 0.5 "5" "headnoun1"
"16538" 21 "expt2" 5 "a" "4" "撞到了" "-" 493 -0.5 "5" "headnoun1"
"16610" 21 "expt2" 2 "b" "4" "恨透了" "-" 2010 0.5 "5" "headnoun1"
"16632" 21 "expt2" 13 "a" "4" "误导了" "-" 3120 -0.5 "5" "headnoun1"
"16761" 21 "expt2" 18 "b" "4" "吵醒了" "-" 579 0.5 "5" "headnoun1"
"16785" 21 "expt2" 17 "a" "4" "不" "-" 748 -0.5 "5" "headnoun1"
"16851" 21 "expt2" 1 "a" "4" "遇见了" "-" 503 -0.5 "5" "headnoun1"
"16999" 21 "expt2" 14 "b" "4" "逼疯了" "-" 822 0.5 "5" "headnoun1"
"17103" 21 "expt2" 22 "b" "4" "看到了" "-" 469 0.5 "5" "headnoun1"
"17255" 21 "expt2" 9 "a" "4" "见到了" "-" 567 -0.5 "5" "headnoun1"
"17404" 21 "expt2" 6 "b" "4" "暗恋着" "-" 453 0.5 "5" "headnoun1"
"17426" 21 "expt2" 21 "a" "4" "拜访了" "-" 595 -0.5 "5" "headnoun1"
"17558" 22 "expt2" 13 "b" "4" "误导了" "-" 1794 0.5 "5" "headnoun1"
"17724" 22 "expt2" 24 "a" "4" "找到了" "-" 2270 -0.5 "5" "headnoun1"
"17790" 22 "expt2" 1 "b" "4" "遇见了" "-" 1059 0.5 "5" "headnoun1"
"17850" 22 "expt2" 4 "a" "4" "看不起" "-" 1114 -0.5 "5" "headnoun1"
"18079" 22 "expt2" 9 "b" "4" "见到了" "-" 997 0.5 "5" "headnoun1"
"18339" 22 "expt2" 8 "a" "4" "怒骂着" "-" 699 -0.5 "5" "headnoun1"
"18371" 22 "expt2" 20 "a" "4" "很" "-" 893 -0.5 "5" "headnoun1"
"18430" 22 "expt2" 5 "b" "4" "撞到了" "-" 702 0.5 "5" "headnoun1"
"18475" 22 "expt2" 12 "a" "4" "打伤了" "-" 641 -0.5 "5" "headnoun1"
"18523" 22 "expt2" 16 "a" "4" "赶走了" "-" 598 -0.5 "5" "headnoun1"
"18552" 22 "expt2" 21 "b" "4" "拜访了" "-" 579 0.5 "5" "headnoun1"
"18733" 22 "expt2" 17 "b" "4" "不" "-" 499 0.5 "5" "headnoun1"
"18868" 23 "expt2" 8 "b" "4" "怒骂着" "-" 591 0.5 "5" "headnoun1"
"19063" 23 "expt2" 20 "b" "4" "很" "-" 622 0.5 "5" "headnoun1"
"19435" 23 "expt2" 11 "a" "4" "斥责了" "-" 404 -0.5 "5" "headnoun1"
"19519" 23 "expt2" 16 "b" "4" "赶走了" "-" 435 0.5 "5" "headnoun1"
"19563" 23 "expt2" 7 "a" "4" "问候着" "-" 364 -0.5 "5" "headnoun1"
"19621" 23 "expt2" 19 "a" "4" "很" "-" 447 -0.5 "5" "headnoun1"
"19643" 23 "expt2" 3 "a" "4" "很" "-" 318 -0.5 "5" "headnoun1"
"19713" 23 "expt2" 23 "a" "4" "没" "-" 349 -0.5 "5" "headnoun1"
"19815" 23 "expt2" 15 "a" "4" "低估了" "-" 453 -0.5 "5" "headnoun1"
"19852" 23 "expt2" 24 "b" "4" "找到了" "-" 693 0.5 "5" "headnoun1"
"19917" 23 "expt2" 12 "b" "4" "打伤了" "-" 484 0.5 "5" "headnoun1"
"19964" 23 "expt2" 4 "b" "4" "看不起" "-" 352 0.5 "5" "headnoun1"
"20070" 24 "expt2" 3 "b" "4" "很" "-" 451 0.5 "5" "headnoun1"
"20240" 24 "expt2" 2 "a" "4" "恨透了" "-" 484 -0.5 "5" "headnoun1"
"20302" 24 "expt2" 22 "a" "4" "看到了" "-" 494 -0.5 "5" "headnoun1"
"20412" 24 "expt2" 10 "a" "4" "招呼着" "-" 900 -0.5 "5" "headnoun1"
"20503" 24 "expt2" 19 "b" "4" "很" "-" 577 0.5 "5" "headnoun1"
"20527" 24 "expt2" 6 "a" "4" "暗恋着" "-" 897 -0.5 "5" "headnoun1"
"20626" 24 "expt2" 18 "a" "4" "吵醒了" "-" 564 -0.5 "5" "headnoun1"
"20661" 24 "expt2" 11 "b" "4" "斥责了" "-" 595 0.5 "5" "headnoun1"
"20783" 24 "expt2" 23 "b" "4" "没" "-" 734 0.5 "5" "headnoun1"
"20828" 24 "expt2" 15 "b" "4" "低估了" "-" 1020 0.5 "5" "headnoun1"
"21144" 24 "expt2" 7 "b" "4" "问候着" "-" 691 0.5 "5" "headnoun1"
"21236" 24 "expt2" 14 "a" "4" "逼疯了" "-" 617 -0.5 "5" "headnoun1"
"21427" 25 "expt2" 1 "a" "4" "遇见了" "-" 257 -0.5 "5" "headnoun1"
"21509" 25 "expt2" 14 "b" "4" "逼疯了" "-" 380 0.5 "5" "headnoun1"
"21543" 25 "expt2" 18 "b" "4" "吵醒了" "-" 315 0.5 "5" "headnoun1"
"21576" 25 "expt2" 10 "b" "4" "招呼着" "-" 561 0.5 "5" "headnoun1"
"21806" 25 "expt2" 9 "a" "4" "见到了" "-" 318 -0.5 "5" "headnoun1"
"21827" 25 "expt2" 6 "b" "4" "暗恋着" "-" 288 0.5 "5" "headnoun1"
"21923" 25 "expt2" 17 "a" "4" "不" "-" 303 -0.5 "5" "headnoun1"
"22032" 25 "expt2" 22 "b" "4" "看到了" "-" 321 0.5 "5" "headnoun1"
"22119" 25 "expt2" 5 "a" "4" "撞到了" "-" 244 -0.5 "5" "headnoun1"
"22298" 25 "expt2" 2 "b" "4" "恨透了" "-" 303 0.5 "5" "headnoun1"
"22329" 25 "expt2" 13 "a" "4" "误导了" "-" 263 -0.5 "5" "headnoun1"
"22373" 25 "expt2" 21 "a" "4" "拜访了" "-" 247 -0.5 "5" "headnoun1"
"22556" 26 "expt2" 4 "a" "4" "看不起" "-" 468 -0.5 "5" "headnoun1"
"22656" 26 "expt2" 9 "b" "4" "见到了" "-" 444 0.5 "5" "headnoun1"
"22815" 26 "expt2" 5 "b" "4" "撞到了" "-" 348 0.5 "5" "headnoun1"
"23004" 26 "expt2" 21 "b" "4" "拜访了" "-" 582 0.5 "5" "headnoun1"
"23136" 26 "expt2" 17 "b" "4" "不" "-" 364 0.5 "5" "headnoun1"
"23197" 26 "expt2" 8 "a" "4" "怒骂着" "-" 536 -0.5 "5" "headnoun1"
"23252" 26 "expt2" 24 "a" "4" "找到了" "-" 410 -0.5 "5" "headnoun1"
"23327" 26 "expt2" 20 "a" "4" "很" "-" 364 -0.5 "5" "headnoun1"
"23363" 26 "expt2" 16 "a" "4" "赶走了" "-" 472 -0.5 "5" "headnoun1"
"23427" 26 "expt2" 12 "a" "4" "打伤了" "-" 351 -0.5 "5" "headnoun1"
"23554" 26 "expt2" 13 "b" "4" "误导了" "-" 453 0.5 "5" "headnoun1"
"23711" 26 "expt2" 1 "b" "4" "遇见了" "-" 444 0.5 "5" "headnoun1"
"24014" 27 "expt2" 11 "a" "4" "斥责了" "-" 542 -0.5 "5" "headnoun1"
"24136" 27 "expt2" 4 "b" "4" "看不起" "-" 1572 0.5 "5" "headnoun1"
"24204" 27 "expt2" 7 "a" "4" "问候着" "-" 1077 -0.5 "5" "headnoun1"
"24322" 27 "expt2" 23 "a" "4" "没" "-" 334 -0.5 "5" "headnoun1"
"24343" 27 "expt2" 19 "a" "4" "很" "-" 330 -0.5 "5" "headnoun1"
"24415" 27 "expt2" 15 "a" "4" "低估了" "-" 527 -0.5 "5" "headnoun1"
"24526" 27 "expt2" 12 "b" "4" "打伤了" "-" 487 0.5 "5" "headnoun1"
"24607" 27 "expt2" 8 "b" "4" "怒骂着" "-" 601 0.5 "5" "headnoun1"
"24814" 27 "expt2" 24 "b" "4" "找到了" "-" 1872 0.5 "5" "headnoun1"
"24835" 27 "expt2" 20 "b" "4" "很" "-" 453 0.5 "5" "headnoun1"
"24860" 27 "expt2" 16 "b" "4" "赶走了" "-" 567 0.5 "5" "headnoun1"
"24881" 27 "expt2" 3 "a" "4" "很" "-" 379 -0.5 "5" "headnoun1"
"25079" 28 "expt2" 14 "a" "4" "逼疯了" "-" 204 -0.5 "5" "headnoun1"
"25274" 28 "expt2" 22 "a" "4" "看到了" "-" 275 -0.5 "5" "headnoun1"
"25352" 28 "expt2" 2 "a" "4" "恨透了" "-" 539 -0.5 "5" "headnoun1"
"25394" 28 "expt2" 11 "b" "4" "斥责了" "-" 1433 0.5 "5" "headnoun1"
"25466" 28 "expt2" 18 "a" "4" "吵醒了" "-" 413 -0.5 "5" "headnoun1"
"25501" 28 "expt2" 19 "b" "4" "很" "-" 923 0.5 "5" "headnoun1"
"25542" 28 "expt2" 3 "b" "4" "很" "-" 336 0.5 "5" "headnoun1"
"25779" 28 "expt2" 7 "b" "4" "问候着" "-" 487 0.5 "5" "headnoun1"
"25835" 28 "expt2" 6 "a" "4" "暗恋着" "-" 536 -0.5 "5" "headnoun1"
"25892" 28 "expt2" 15 "b" "4" "低估了" "-" 1239 0.5 "5" "headnoun1"
"25912" 28 "expt2" 23 "b" "4" "没" "-" 413 0.5 "5" "headnoun1"
"25996" 28 "expt2" 10 "a" "4" "招呼着" "-" 284 -0.5 "5" "headnoun1"
"26333" 29 "expt2" 14 "b" "4" "逼疯了" "-" 947 0.5 "5" "headnoun1"
"26516" 29 "expt2" 18 "b" "4" "吵醒了" "-" 412 0.5 "5" "headnoun1"
"26574" 29 "expt2" 17 "a" "4" "不" "-" 499 -0.5 "5" "headnoun1"
"26705" 29 "expt2" 6 "b" "4" "暗恋着" "-" 502 0.5 "5" "headnoun1"
"26753" 29 "expt2" 13 "a" "4" "误导了" "-" 376 -0.5 "5" "headnoun1"
"26814" 29 "expt2" 5 "a" "4" "撞到了" "-" 440 -0.5 "5" "headnoun1"
"26876" 29 "expt2" 22 "b" "4" "看到了" "-" 360 0.5 "5" "headnoun1"
"26899" 29 "expt2" 1 "a" "4" "遇见了" "-" 1595 -0.5 "5" "headnoun1"
"27003" 29 "expt2" 21 "a" "4" "拜访了" "-" 385 -0.5 "5" "headnoun1"
"27035" 29 "expt2" 10 "b" "4" "招呼着" "-" 449 0.5 "5" "headnoun1"
"27118" 29 "expt2" 9 "a" "4" "见到了" "-" 376 -0.5 "5" "headnoun1"
"27360" 29 "expt2" 2 "b" "4" "恨透了" "-" 523 0.5 "5" "headnoun1"
"27789" 3 "expt2" 7 "a" "4" "问候着" "-" 680 -0.5 "5" "headnoun1"
"27920" 3 "expt2" 23 "a" "4" "没" "-" 499 -0.5 "5" "headnoun1"
"28061" 3 "expt2" 4 "b" "4" "看不起" "-" 255 0.5 "5" "headnoun1"
"28267" 3 "expt2" 19 "a" "4" "很" "-" 211 -0.5 "5" "headnoun1"
"28289" 3 "expt2" 20 "b" "4" "很" "-" 409 0.5 "5" "headnoun1"
"28347" 3 "expt2" 3 "a" "4" "很" "-" 273 -0.5 "5" "headnoun1"
"28372" 3 "expt2" 8 "b" "4" "怒骂着" "-" 1841 0.5 "5" "headnoun1"
"28419" 3 "expt2" 12 "b" "4" "打伤了" "-" 2220 0.5 "5" "headnoun1"
"28458" 3 "expt2" 15 "a" "4" "低估了" "-" 680 -0.5 "5" "headnoun1"
"28542" 3 "expt2" 11 "a" "4" "斥责了" "-" 1857 -0.5 "5" "headnoun1"
"28581" 3 "expt2" 24 "b" "4" "找到了" "-" 1133 0.5 "5" "headnoun1"
"28733" 3 "expt2" 16 "b" "4" "赶走了" "-" 680 0.5 "5" "headnoun1"
"28915" 30 "expt2" 4 "a" "4" "看不起" "-" 703 -0.5 "5" "headnoun1"
"28966" 30 "expt2" 21 "b" "4" "拜访了" "-" 632 0.5 "5" "headnoun1"
"29014" 30 "expt2" 24 "a" "4" "找到了" "-" 703 -0.5 "5" "headnoun1"
"29070" 30 "expt2" 8 "a" "4" "怒骂着" "-" 900 -0.5 "5" "headnoun1"
"29103" 30 "expt2" 9 "b" "4" "见到了" "-" 577 0.5 "5" "headnoun1"
"29221" 30 "expt2" 20 "a" "4" "很" "-" 427 -0.5 "5" "headnoun1"
"29273" 30 "expt2" 17 "b" "4" "不" "-" 1085 0.5 "5" "headnoun1"
"29720" 30 "expt2" 13 "b" "4" "误导了" "-" 1865 0.5 "5" "headnoun1"
"29815" 30 "expt2" 12 "a" "4" "打伤了" "-" 447 -0.5 "5" "headnoun1"
"29880" 30 "expt2" 16 "a" "4" "赶走了" "-" 436 -0.5 "5" "headnoun1"
"29901" 30 "expt2" 5 "b" "4" "撞到了" "-" 826 0.5 "5" "headnoun1"
"29934" 30 "expt2" 1 "b" "4" "遇见了" "-" 1093 0.5 "5" "headnoun1"
"30060" 31 "expt2" 19 "a" "4" "很" "-" 481 -0.5 "5" "headnoun1"
"30146" 31 "expt2" 3 "a" "4" "很" "-" 314 -0.5 "5" "headnoun1"
"30186" 31 "expt2" 7 "a" "4" "问候着" "-" 385 -0.5 "5" "headnoun1"
"30281" 31 "expt2" 12 "b" "4" "打伤了" "-" 469 0.5 "5" "headnoun1"
"30623" 31 "expt2" 23 "a" "4" "没" "-" 453 -0.5 "5" "headnoun1"
"30667" 31 "expt2" 20 "b" "4" "很" "-" 379 0.5 "5" "headnoun1"
"30690" 31 "expt2" 24 "b" "4" "找到了" "-" 512 0.5 "5" "headnoun1"
"30728" 31 "expt2" 16 "b" "4" "赶走了" "-" 450 0.5 "5" "headnoun1"
"30792" 31 "expt2" 8 "b" "4" "怒骂着" "-" 625 0.5 "5" "headnoun1"
"30862" 31 "expt2" 15 "a" "4" "低估了" "-" 469 -0.5 "5" "headnoun1"
"31177" 31 "expt2" 4 "b" "4" "看不起" "-" 392 0.5 "5" "headnoun1"
"31221" 31 "expt2" 11 "a" "4" "斥责了" "-" 432 -0.5 "5" "headnoun1"
"31519" 32 "expt2" 18 "a" "4" "吵醒了" "-" 508 -0.5 "5" "headnoun1"
"31763" 32 "expt2" 14 "a" "4" "逼疯了" "-" 3444 -0.5 "5" "headnoun1"
"31822" 32 "expt2" 2 "a" "4" "恨透了" "-" 774 -0.5 "5" "headnoun1"
"31880" 32 "expt2" 7 "b" "4" "问候着" "-" 727 0.5 "5" "headnoun1"
"32077" 32 "expt2" 19 "b" "4" "很" "-" 328 0.5 "5" "headnoun1"
"32108" 32 "expt2" 3 "b" "4" "很" "-" 361 0.5 "5" "headnoun1"
"32132" 32 "expt2" 15 "b" "4" "低估了" "-" 3004 0.5 "5" "headnoun1"
"32185" 32 "expt2" 22 "a" "4" "看到了" "-" 485 -0.5 "5" "headnoun1"
"32207" 32 "expt2" 23 "b" "4" "没" "-" 629 0.5 "5" "headnoun1"
"32273" 32 "expt2" 6 "a" "4" "暗恋着" "-" 1730 -0.5 "5" "headnoun1"
"32293" 32 "expt2" 11 "b" "4" "斥责了" "-" 543 0.5 "5" "headnoun1"
"32317" 32 "expt2" 10 "a" "4" "招呼着" "-" 367 -0.5 "5" "headnoun1"
"32586" 33 "expt2" 2 "b" "4" "恨透了" "-" 3531 0.5 "5" "headnoun1"
"32608" 33 "expt2" 18 "b" "4" "吵醒了" "-" 678 0.5 "5" "headnoun1"
"32744" 33 "expt2" 5 "a" "4" "撞到了" "-" 364 -0.5 "5" "headnoun1"
"32800" 33 "expt2" 1 "a" "4" "遇见了" "-" 1001 -0.5 "5" "headnoun1"
"32832" 33 "expt2" 14 "b" "4" "逼疯了" "-" 1935 0.5 "5" "headnoun1"
"33014" 33 "expt2" 6 "b" "4" "暗恋着" "-" 548 0.5 "5" "headnoun1"
"33390" 33 "expt2" 21 "a" "4" "拜访了" "-" 718 -0.5 "5" "headnoun1"
"33488" 33 "expt2" 13 "a" "4" "误导了" "-" 687 -0.5 "5" "headnoun1"
"33522" 33 "expt2" 17 "a" "4" "不" "-" 404 -0.5 "5" "headnoun1"
"33543" 33 "expt2" 22 "b" "4" "看到了" "-" 718 0.5 "5" "headnoun1"
"33603" 33 "expt2" 9 "a" "4" "见到了" "-" 637 -0.5 "5" "headnoun1"
"33686" 33 "expt2" 10 "b" "4" "招呼着" "-" 770 0.5 "5" "headnoun1"
"33960" 34 "expt2" 21 "b" "4" "拜访了" "-" 1178 0.5 "5" "headnoun1"
"34113" 34 "expt2" 1 "b" "4" "遇见了" "-" 477 0.5 "5" "headnoun1"
"34133" 34 "expt2" 4 "a" "4" "看不起" "-" 434 -0.5 "5" "headnoun1"
"34254" 34 "expt2" 17 "b" "4" "不" "-" 468 0.5 "5" "headnoun1"
"34280" 34 "expt2" 5 "b" "4" "撞到了" "-" 487 0.5 "5" "headnoun1"
"34330" 34 "expt2" 13 "b" "4" "误导了" "-" 2693 0.5 "5" "headnoun1"
"34496" 34 "expt2" 12 "a" "4" "打伤了" "-" 797 -0.5 "5" "headnoun1"
"34612" 34 "expt2" 8 "a" "4" "怒骂着" "-" 511 -0.5 "5" "headnoun1"
"34680" 34 "expt2" 24 "a" "4" "找到了" "-" 1577 -0.5 "5" "headnoun1"
"34871" 34 "expt2" 9 "b" "4" "见到了" "-" 379 0.5 "5" "headnoun1"
"34891" 34 "expt2" 16 "a" "4" "赶走了" "-" 551 -0.5 "5" "headnoun1"
"34935" 34 "expt2" 20 "a" "4" "很" "-" 413 -0.5 "5" "headnoun1"
"35242" 35 "expt2" 16 "b" "4" "赶走了" "-" 506 0.5 "5" "headnoun1"
"35298" 35 "expt2" 12 "b" "4" "打伤了" "-" 429 0.5 "5" "headnoun1"
"35344" 35 "expt2" 8 "b" "4" "怒骂着" "-" 831 0.5 "5" "headnoun1"
"35456" 35 "expt2" 15 "a" "4" "低估了" "-" 487 -0.5 "5" "headnoun1"
"35532" 35 "expt2" 19 "a" "4" "很" "-" 361 -0.5 "5" "headnoun1"
"35588" 35 "expt2" 20 "b" "4" "很" "-" 429 0.5 "5" "headnoun1"
"35710" 35 "expt2" 4 "b" "4" "看不起" "-" 346 0.5 "5" "headnoun1"
"35781" 35 "expt2" 23 "a" "4" "没" "-" 257 -0.5 "5" "headnoun1"
"35865" 35 "expt2" 3 "a" "4" "很" "-" 333 -0.5 "5" "headnoun1"
"36079" 35 "expt2" 24 "b" "4" "找到了" "-" 324 0.5 "5" "headnoun1"
"36169" 35 "expt2" 11 "a" "4" "斥责了" "-" 373 -0.5 "5" "headnoun1"
"36220" 35 "expt2" 7 "a" "4" "问候着" "-" 272 -0.5 "5" "headnoun1"
"36354" 36 "expt2" 7 "b" "4" "问候着" "-" 1206 0.5 "5" "headnoun1"
"36375" 36 "expt2" 11 "b" "4" "斥责了" "-" 3351 0.5 "5" "headnoun1"
"36396" 36 "expt2" 6 "a" "4" "暗恋着" "-" 531 -0.5 "5" "headnoun1"
"36418" 36 "expt2" 23 "b" "4" "没" "-" 499 0.5 "5" "headnoun1"
"36823" 36 "expt2" 18 "a" "4" "吵醒了" "-" 499 -0.5 "5" "headnoun1"
"36848" 36 "expt2" 14 "a" "4" "逼疯了" "-" 389 -0.5 "5" "headnoun1"
"36994" 36 "expt2" 2 "a" "4" "恨透了" "-" 494 -0.5 "5" "headnoun1"
"37025" 36 "expt2" 15 "b" "4" "低估了" "-" 463 0.5 "5" "headnoun1"
"37057" 36 "expt2" 10 "a" "4" "招呼着" "-" 420 -0.5 "5" "headnoun1"
"37202" 36 "expt2" 3 "b" "4" "很" "-" 315 0.5 "5" "headnoun1"
"37259" 36 "expt2" 22 "a" "4" "看到了" "-" 423 -0.5 "5" "headnoun1"
"37319" 36 "expt2" 19 "b" "4" "很" "-" 331 0.5 "5" "headnoun1"
"37588" 37 "expt2" 14 "b" "4" "逼疯了" "-" 754 0.5 "5" "headnoun1"
"37692" 37 "expt2" 6 "b" "4" "暗恋着" "-" 2014 0.5 "5" "headnoun1"
"37836" 37 "expt2" 10 "b" "4" "招呼着" "-" 720 0.5 "5" "headnoun1"
"37938" 37 "expt2" 9 "a" "4" "见到了" "-" 408 -0.5 "5" "headnoun1"
"38036" 37 "expt2" 1 "a" "4" "遇见了" "-" 826 -0.5 "5" "headnoun1"
"38098" 37 "expt2" 22 "b" "4" "看到了" "-" 512 0.5 "5" "headnoun1"
"38155" 37 "expt2" 21 "a" "4" "拜访了" "-" 598 -0.5 "5" "headnoun1"
"38240" 37 "expt2" 2 "b" "4" "恨透了" "-" 1384 0.5 "5" "headnoun1"
"38298" 37 "expt2" 18 "b" "4" "吵醒了" "-" 364 0.5 "5" "headnoun1"
"38354" 37 "expt2" 17 "a" "4" "不" "-" 402 -0.5 "5" "headnoun1"
"38491" 37 "expt2" 5 "a" "4" "撞到了" "-" 576 -0.5 "5" "headnoun1"
"38524" 37 "expt2" 13 "a" "4" "误导了" "-" 527 -0.5 "5" "headnoun1"
"38926" 38 "expt2" 9 "b" "4" "见到了" "-" 1165 0.5 "5" "headnoun1"
"38990" 38 "expt2" 16 "a" "4" "赶走了" "-" 926 -0.5 "5" "headnoun1"
"39010" 38 "expt2" 13 "b" "4" "误导了" "-" 2397 0.5 "5" "headnoun1"
"39114" 38 "expt2" 12 "a" "4" "打伤了" "-" 553 -0.5 "5" "headnoun1"
"39184" 38 "expt2" 4 "a" "4" "看不起" "-" 384 -0.5 "5" "headnoun1"
"39241" 38 "expt2" 24 "a" "4" "找到了" "-" 1196 -0.5 "5" "headnoun1"
"39287" 38 "expt2" 8 "a" "4" "怒骂着" "-" 519 -0.5 "5" "headnoun1"
"39347" 38 "expt2" 5 "b" "4" "撞到了" "-" 385 0.5 "5" "headnoun1"
"39457" 38 "expt2" 17 "b" "4" "不" "-" 586 0.5 "5" "headnoun1"
"39503" 38 "expt2" 21 "b" "4" "拜访了" "-" 422 0.5 "5" "headnoun1"
"39741" 38 "expt2" 20 "a" "4" "很" "-" 439 -0.5 "5" "headnoun1"
"39942" 38 "expt2" 1 "b" "4" "遇见了" "-" 1355 0.5 "5" "headnoun1"
"40097" 39 "expt2" 4 "b" "4" "看不起" "-" 1605 0.5 "5" "headnoun1"
"40148" 39 "expt2" 16 "b" "4" "赶走了" "-" 1261 0.5 "5" "headnoun1"
"40311" 39 "expt2" 11 "a" "4" "斥责了" "-" 3531 -0.5 "5" "headnoun1"
"40383" 39 "expt2" 7 "a" "4" "问候着" "-" 549 -0.5 "5" "headnoun1"
"40415" 39 "expt2" 8 "b" "4" "怒骂着" "-" 953 0.5 "5" "headnoun1"
"40438" 39 "expt2" 24 "b" "4" "找到了" "-" 2730 0.5 "5" "headnoun1"
"40550" 39 "expt2" 19 "a" "4" "很" "-" 414 -0.5 "5" "headnoun1"
"40908" 39 "expt2" 20 "b" "4" "很" "-" 952 0.5 "5" "headnoun1"
"40935" 39 "expt2" 3 "a" "4" "很" "-" 349 -0.5 "5" "headnoun1"
"40984" 39 "expt2" 23 "a" "4" "没" "-" 626 -0.5 "5" "headnoun1"
"41121" 39 "expt2" 12 "b" "4" "打伤了" "-" 939 0.5 "5" "headnoun1"
"41165" 39 "expt2" 15 "a" "4" "低估了" "-" 564 -0.5 "5" "headnoun1"
"41310" 4 "expt2" 6 "a" "4" "暗恋着" "-" 633 -0.5 "5" "headnoun1"
"41390" 4 "expt2" 15 "b" "4" "低估了" "-" 3479 0.5 "5" "headnoun1"
"41478" 4 "expt2" 22 "a" "4" "看到了" "-" 436 -0.5 "5" "headnoun1"
"41699" 4 "expt2" 11 "b" "4" "斥责了" "-" 1582 0.5 "5" "headnoun1"
"41729" 4 "expt2" 23 "b" "4" "没" "-" 453 0.5 "5" "headnoun1"
"41841" 4 "expt2" 10 "a" "4" "招呼着" "-" 543 -0.5 "5" "headnoun1"
"41990" 4 "expt2" 18 "a" "4" "吵醒了" "-" 498 -0.5 "5" "headnoun1"
"42099" 4 "expt2" 14 "a" "4" "逼疯了" "-" 4521 -0.5 "5" "headnoun1"
"42160" 4 "expt2" 19 "b" "4" "很" "-" 408 0.5 "5" "headnoun1"
"42243" 4 "expt2" 2 "a" "4" "恨透了" "-" 2576 -0.5 "5" "headnoun1"
